time,event,tr
470805.339246,mc_start,24
470805.486612,slc_0,25
470805.50496,slc_18,25
470805.553254,slc_25,25
470805.571889,slc_7,25
470805.66341,slc_32,25
470805.688741,slc_14,25
470805.80365,slc_21,25
470805.815702,slc_3,25
470805.894279,slc_28,25
470805.92333,slc_10,25
470806.007447,slc_35,25
470806.032126,slc_17,25
470806.121282,slc_24,25
470806.145877,slc_6,25
470806.222122,slc_13,25
470806.253267,slc_31,25
470806.33194,slc_20,25
470806.356404,slc_2,25
470806.454235,slc_9,25
470806.475229,slc_27,25
470806.558427,slc_34,25
470806.583262,slc_16,25
470806.652,slc_5,25
470806.673245,slc_23,25
470806.763608,slc_30,25
470806.805594,slc_12,25
470806.879591,slc_1,25
470806.914573,slc_19,25
470806.993262,slc_8,25
470807.015236,slc_26,25
470807.088076,slc_33,25
470807.126751,slc_15,25
470807.203745,slc_22,25
470807.227557,slc_4,25
470807.329271,slc_29,25
470807.367228,slc_11,25
470807.36724,mc_start,25
470807.44143,slc_0,26
470807.487298,slc_18,26
470807.557412,slc_7,26
470807.583228,slc_25,26
470807.660088,slc_32,26
470807.679255,slc_14,26
470807.772039,slc_3,26
470807.782201,slc_21,26
470807.884146,slc_10,26
470807.892771,slc_28,26
470807.995694,slc_35,26
470808.031716,slc_17,26
470808.112884,slc_24,26
470808.139229,slc_6,26
470808.213593,slc_31,26
470808.233413,slc_13,26
470808.324054,slc_20,26
470808.335235,slc_2,26
470808.430587,slc_27,26
470808.43923,slc_9,26
470808.564805,slc_34,26
470808.58499,slc_16,26
470808.655635,slc_23,26
470808.696034,slc_5,26
470808.76055,slc_12,26
470808.794774,slc_30,26
470808.87842,slc_1,26
470808.920957,slc_19,26
470809.027229,slc_26,26
470809.038049,slc_8,26
470809.10172,slc_15,26
470809.138464,slc_33,26
470809.207382,slc_22,26
470809.234632,slc_4,26
470809.320761,slc_11,26
470809.339912,slc_29,26
470809.339923,mc_start,26
470809.451859,slc_0,27
470809.463229,slc_18,27
470809.552414,slc_7,27
470809.553101,slc_25,27
470809.697113,slc_32,27
470809.700301,slc_14,27
470809.791444,slc_21,27
470809.816139,slc_3,27
470809.921459,slc_28,27
470809.925232,slc_10,27
470809.995888,slc_35,27
470810.035228,slc_17,27
470810.11123,slc_6,27
470810.131234,slc_24,27
470810.239287,slc_13,27
470810.255819,slc_31,27
470810.321406,slc_20,27
470810.347786,slc_2,27
470810.45732,slc_9,27
470810.460506,slc_27,27
470810.558516,slc_16,27
470810.583465,slc_34,27
470810.651234,slc_23,27
470810.668875,slc_5,27
